D,1548168877,180480
D,1548168894,270592
D,1548169062,656640
D,1548169064,650752
D,1548169066,653056
D,1548169069,653312
D,1548169071,654336
D,1548169073,658176
D,1548169075,670976
D,1548169077,652288
D,1548169080,659200
D,1548169082,656896
D,1548169083,659712
D,1548169085,698880
D,1548169087,381952
D,1548169090,380160
D,1548169092,378880
D,1548169094,378624
D,1548169096,378368
D,1548169098,378624
D,1548169101,379648
D,1548169103,378112
D,1548169105,378368
D,1548169107,378624
D,1548169109,375552
D,1548169112,376576
D,1548169114,377600
D,1548169116,376064
D,1548169118,379904
D,1548169120,380672
D,1548169123,378880
D,1548169124,379904
D,1548169126,379904
D,1548169128,379648
D,1548169130,374528
D,1548169192,254976
D,1548169202,235264
D,1548169236,239360
D,1548169727,153856
D,1548169740,233216
D,1548169925,317696
D,1548169927,317952
D,1548169929,321024
D,1548169931,318720
D,1548381763,519936
D,1548381765,254976
D,1548468085,399104
D,1548468087,405504
D,1548468089,407552
D,1548468092,406528
D,1548468094,407552
D,1548468096,410624
D,1548468098,409344
D,1548468100,409088
D,1548468103,409344
D,1548468105,407040
D,1548468107,408576
D,1548468109,408064
D,1548468111,407808
D,1548468114,407296
D,1548468116,408320
D,1548468118,407296
D,1548468119,407808
D,1548468121,407808
D,1548468124,408064
D,1548468126,408832
D,1548468128,407808
D,1548468130,406784
D,1548468132,407808
D,1548468135,408320
D,1548468137,410624
D,1548468139,407808
D,1548468141,409344
D,1548468143,407808
D,1548468146,407552
D,1548468148,408064
D,1548468150,407808
D,1548468152,408576
D,1548468154,403200
D,1548468157,408320
D,1548468159,408320
D,1548468160,407296
D,1548468162,406528
D,1548468164,407296
D,1548468167,406784
D,1548468169,406528
D,1548468171,407040
D,1548468173,406528
D,1548468175,420864
D,1548468178,406272
D,1548468180,410368
D,1548468182,407808
D,1548468184,407552
D,1548468186,408576
D,1548468189,408064
D,1548468191,408832
D,1548468193,408832
D,1548468195,407808
D,1548468197,416512
D,1548468200,409088
D,1548468201,409088
D,1548468203,409856
D,1548468205,407040
D,1548468207,407552
D,1548468210,407808
D,1548468212,402432
D,1548468214,406528
D,1548468216,408832
D,1548468218,406784
D,1548468221,407808
D,1548468223,408064
D,1548468225,407040
D,1548468227,409088
D,1548468229,408064
D,1548468232,407552
D,1548468234,408320
D,1548468236,407296
D,1548468238,408064
D,1548468240,407808
D,1548468242,408832
D,1548468244,408064
D,1548468246,408320
D,1548468248,407808
D,1548468251,408320
D,1548468253,408576
D,1548468255,408576
D,1548468257,408320
D,1548468259,408064
D,1548468262,408832
D,1548468264,407552
D,1548468266,408064
D,1548468268,407808
D,1548468270,407808
D,1548468273,402432
D,1548468275,407296
D,1548468277,408576
D,1548468279,407296
D,1548468281,412416
D,1548468283,412160
D,1548468285,406016
D,1548468287,397312
D,1548468289,401664
D,1548468291,408320
D,1548468294,407808
D,1548468296,408576
D,1548470182,409856
D,1548478463,517632
D,1548478465,403968
D,1548478467,399872
D,1548478469,399872
D,1548478472,400640
D,1548478474,398848
D,1548478501,514560
D,1548478503,406272
D,1548478505,392448
D,1548478508,396288
D,1548478510,404224
D,1548478512,404480
D,1548529347,431360
D,1548529349,429312
D,1548529351,424704
D,1548529354,427776
D,1548529356,427008
D,1548529358,424704
D,1548529360,428288
D,1548529362,427264
D,1548529365,427776
D,1548529367,428032
D,1548529369,427008
D,1548529371,426496
D,1548529373,433664
D,1548529376,427264
D,1548529378,413440
D,1548529380,428288
