U,1418,0
U,1548168862,0
U,1548168864,0
U,1548168865,0
U,1548168867,0
U,1548168908,0
U,1548168937,0
U,1548168950,0
U,1548168973,0
U,1548168990,0
U,1548169001,0
U,1548169023,0
U,1548169036,0
U,1548169696,0
U,1548169715,0
U,1548169775,0
U,1548169795,0
U,1548169832,0
U,1548169854,0
U,1548169878,0
U,1548169899,0
U,1548169953,57316
U,1548172800,0
U,1548259200,0
U,1548345600,0
U,1548432000,0
U,1548518400,0
U,1548604800,0
U,1548691200,0
U,1548777600,0
U,1548864000,0
U,1548950400,0
U,1549036800,0
U,1549123200,0
U,1549209600,0
U,1549296000,0
U,1549334079,48896
U,1549334103,48896
U,1549334126,48896
U,1549334145,48896
U,1549334169,48896
U,1549334187,48896
U,1549334205,48896
U,1549334225,48896
U,1549334265,48896
U,1549334290,48896
U,1549334320,48896
U,1549334339,48896
U,1549334360,48896
U,1549334381,48896
U,1549334400,48896
U,1549334415,48896
U,1549334429,48896
U,1549334446,48896
U,1549334466,48896
U,1549334484,48896
U,1549334511,48896
U,1549334528,48896
U,1549334552,48896
U,1549334570,48896
U,1549334589,48896
U,1549334611,48896
U,1549334632,48896
U,1549334655,48896
U,1549334683,48896
U,1549334703,48896
U,1549334724,48896
U,1549334757,48896
U,1549334785,48896
U,1549334810,48896
U,1549334836,48896
U,1549334856,48896
U,1549334872,48896
U,1549334893,48896
U,1549334914,48896
U,1549334932,48896
U,1549334950,48896
U,1549334975,48896
U,1549334994,48896
U,1549335014,48896
U,1549335035,48896
U,1549335052,48896
U,1549335080,48896
U,1549335108,48896
U,1549335130,48896
U,1549335163,48896
U,1549335188,48896
U,1549335208,48896
U,1549335226,48896
U,1549335249,48896
U,1549335277,48896
U,1549335302,48896
U,1549335345,48896
U,1549335373,48896
U,1549335388,48896
U,1549335414,48896
U,1549335491,48896
U,1549335523,48896
U,1549335551,48896
U,1549335573,48896
U,1549335603,48896
U,1549335627,48896
U,1549335647,48896
U,1549335673,48896
U,1549335694,48896
U,1549335720,48896
U,1549335744,48896
U,1549335773,48896
U,1549335793,48896
U,1549335830,48896
U,1549335852,48896
U,1549335878,48896
U,1549335899,48896
U,1549335915,48896
U,1549335933,48896
U,1549335949,48896
U,1549335969,48896
U,1549335987,48896
U,1549336006,48896
U,1549336033,48896
U,1549336052,48896
U,1549336077,48896
U,1549336099,48896
U,1549336128,48896
U,1549336150,48896
U,1549336180,48896
U,1549336206,48896
U,1549336267,48896
U,1549336297,48896
U,1549336343,48896
U,1549336368,48896
U,1549336394,48896
U,1549336429,48896
U,1549336547,48896
U,1549336602,48896
U,1549336632,48896
U,1549336670,48896
U,1549336705,48896
U,1549336754,48896
U,1549336778,48896
U,1549336826,48896
U,1549336860,48896
U,1549336892,48896
U,1549336911,48896
U,1549337013,48896
U,1549337439,48896
U,1549337500,48896
U,1549337547,48896
U,1549337663,48896
U,1549337787,48896
U,1549337839,48896
U,1549382400,0
U,1549468800,0
U,1549555200,0
U,1549641600,0
U,1549666086,59904
U,1549666112,59904
U,1549666136,59904
U,1549666152,59904
U,1549666171,59904
U,1549666192,59904
U,1549666230,59904
U,1549666246,59904
U,1549666270,59904
U,1549666306,59904
U,1549666337,59904
U,1549666364,59904
U,1549666396,59904
U,1549666421,59904
U,1549666456,59904
U,1549666501,59904
U,1549666546,59904
U,1549666576,59904
U,1549666617,59904
U,1549666644,59904
U,1549666700,59904
U,1549666730,59904
U,1549666748,59904
U,1549666769,59904
U,1549666787,59904
U,1549666810,59904
U,1549666832,59904
U,1549666853,59904
U,1549666868,59904
U,1549666890,59904
U,1549666916,59904
U,1549666942,59904
U,1549666978,59904
U,1549668964,31840
U,1549668990,31840
U,1549669034,31840
U,1549669085,31840
U,1549669123,31840
U,1549669168,31840
U,1549669195,31840
U,1549669213,31840
U,1549669239,31840
U,1549669268,31840
U,1549669297,31840
U,1549669323,31840
U,1549669354,31840
U,1549669384,31840
U,1549669401,31840
U,1549669429,31840
U,1549669459,31840
U,1549669490,31840
U,1549669510,31840
U,1549669535,31840
U,1549669556,31840
U,1549669581,31840
U,1549669607,31840
U,1549669636,31840
U,1549669674,31840
U,1549669710,31840
U,1549669729,31840
U,1549669754,31840
U,1549669774,31840
U,1549669799,31840
U,1549669837,31840
U,1549669886,31840
U,1549669940,31840
U,1549669970,31840
U,1549669997,31840
U,1549670021,31840
U,1549670058,31840
U,1549670081,31840
U,1549670112,31840
U,1549670145,31840
U,1549670177,31840
U,1549670210,31840
U,1549670267,31840
U,1549670327,31840
U,1549670355,31840
U,1549670378,31840
U,1549670423,31840
U,1549670458,31840
U,1549670506,31840
U,1549670541,31840
U,1549670567,31840
U,1549670595,31840
U,1549670620,31840
U,1549670680,31840
U,1549728000,0
