R,1548169931,700D9DFE4
R,1548169931,700D9DFE4
R,1548169931,700D9DFE4
R,1548470182,700D9DFBA
R,1548470182,700D9DFBA
R,1548470182,700D9DFBA
R,1549334058,8F0010BF00
R,1549584560,700D9B70A
R,1549584560,700D9B70A
R,1549649167,700D9B70A
R,1549666055,C0F000EA00
R,1549668861,C000007C60
R,1549678955,F050600F00
R,1549759833,700D9DFBA
R,1549759833,700D9DFBA
R,1549759833,700D9DFBA
