T,1548168892,2802
T,1548168908,2802
T,1548168937,2804
T,1548168950,2804
T,1548168973,2805
T,1548168989,2805
T,1548169001,2806
T,1548169023,2806
T,1548169036,2806
T,1548169061,2807
T,1548169739,2785
T,1548169774,2787
T,1548169794,2789
T,1548169832,2790
T,1548169854,2791
T,1548169878,2792
T,1548169899,2793
T,1548169924,2794
T,1548169953,2794
T,1548172827,2750
T,1548174244,2738
T,1548177826,2722
T,1548181407,2713
T,1548184987,2710
T,1548188568,2708
T,1548192149,2705
T,1548195730,2703
T,1548199311,2703
T,1548202891,2706
T,1548206473,2709
T,1548210053,2709
T,1548213634,2710
T,1548217215,2708
T,1548220795,2708
T,1548224376,2704
T,1548227958,2704
T,1548260320,2734
T,1548263901,2726
T,1548267482,2724
T,1548271063,2723
T,1548274644,2722
T,1548278225,2724
T,1548281805,2723
T,1548285386,2720
T,1548288967,2718
T,1548292548,2717
T,1548296128,2717
T,1548299709,2717
T,1548303291,2715
T,1548306871,2715
T,1548310451,2715
T,1548314033,2714
T,1548346395,2731
T,1548349975,2719
T,1548353557,2713
T,1548357137,2712
T,1548360717,2710
T,1548364299,2710
T,1548367880,2709
T,1548371461,2706
T,1548375041,2704
T,1548378622,2703
T,1548382207,2700
T,1548385788,2698
T,1548389369,2693
T,1548392950,2686
T,1548396530,2689
T,1548400111,2685
T,1548432474,2734
T,1548436054,2724
T,1548439635,2720
T,1548443216,2714
T,1548446796,2715
T,1548450378,2716
T,1548453958,2718
T,1548457538,2719
T,1548461120,2720
T,1548464701,2721
T,1548468495,2724
T,1548470273,2725
T,1548472167,2726
T,1548475748,2727
T,1548479355,2728
T,1548482935,2729
T,1548486516,2728
T,1548518875,2788
T,1548522455,2767
T,1548526036,2761
T,1548529697,2755
T,1548533278,2750
T,1548536859,2754
T,1548540440,2753
T,1548544020,2754
T,1548547601,2753
T,1548551994,2748
T,1548555576,2747
T,1548559157,2749
T,1548562737,2753
T,1548566318,2763
T,1548569899,2763
T,1548573480,2764
T,1548605839,2782
T,1548609419,2775
T,1548613000,2772
T,1548616581,2766
T,1548620162,2757
T,1548623744,2751
T,1548627323,2747
T,1548630904,2744
T,1548634486,2742
T,1548638066,2739
T,1548641647,2739
T,1548645228,2737
T,1548648808,2733
T,1548652569,2732
T,1548656148,2731
T,1548659729,2731
T,1548692091,2751
T,1548695672,2745
T,1548699252,2742
T,1548702833,2740
T,1548706414,2739
T,1548709995,2739
T,1548713576,2738
T,1548717156,2737
T,1548720737,2735
T,1548724318,2735
T,1548727899,2727
T,1548731480,2723
T,1548735060,2724
T,1548738642,2722
T,1548742223,2722
T,1548745803,2716
T,1548778164,2755
T,1548781745,2742
T,1548785418,2734
T,1548788999,2729
T,1548792579,2729
T,1548796161,2728
T,1548799907,2727
T,1548803488,2724
T,1548807069,2725
T,1548810650,2725
T,1548814230,2724
T,1548817811,2722
T,1548821392,2732
T,1548824973,2747
T,1548828554,2746
T,1548832134,2747
T,1548864495,2750
T,1548868075,2734
T,1548871656,2730
T,1548875237,2726
T,1548878818,2729
T,1548882398,2730
T,1548885980,2723
T,1548889561,2716
T,1548893149,2716
T,1548896731,2719
T,1548900415,2714
T,1548903996,2714
T,1548907576,2712
T,1548911157,2710
T,1548914739,2712
T,1548918319,2714
T,1548950678,2741
T,1548954260,2734
T,1548957841,2733
T,1548961422,2734
T,1548965002,2734
T,1548968583,2734
T,1548972164,2735
T,1548975745,2738
T,1548979326,2741
T,1548982906,2743
T,1548986487,2746
T,1548990068,2752
T,1548993650,2754
T,1548997230,2756
T,1549000811,2759
T,1549004392,2759
T,1549007972,2762
T,1549040332,2743
T,1549043912,2741
T,1549047492,2740
T,1549051074,2740
T,1549054655,2738
T,1549058235,2736
T,1549061816,2737
T,1549065517,2736
T,1549069099,2739
T,1549072679,2738
T,1549076554,2733
T,1549080469,2733
T,1549084079,2733
T,1549087661,2732
T,1549091242,2733
T,1549123604,2744
T,1549127185,2741
T,1549130766,2740
T,1549134347,2741
T,1549137928,2741
T,1549141508,2741
T,1549145090,2747
T,1549148670,2751
T,1549152251,2751
T,1549155832,2748
T,1549159412,2742
T,1549162993,2740
T,1549166575,2740
T,1549170155,2739
T,1549173735,2738
T,1549177317,2737
T,1549209678,2747
T,1549213259,2742
T,1549216839,2739
T,1549220420,2734
T,1549224001,2729
T,1549227582,2731
T,1549231162,2731
T,1549234743,2724
T,1549238324,2720
T,1549241905,2714
T,1549245623,2715
T,1549249204,2717
T,1549252786,2719
T,1549256366,2711
T,1549259947,2708
T,1549263528,2707
T,1549267108,2737
T,1549299470,2734
T,1549303052,2725
T,1549306631,2719
T,1549310213,2714
T,1549313794,2711
T,1549317375,2708
T,1549320956,2704
T,1549324663,2703
T,1549328735,2702
T,1549332571,2698
T,1549334079,2695
T,1549334103,2695
T,1549334126,2695
T,1549334144,2695
T,1549334169,2695
T,1549334187,2695
T,1549334205,2695
T,1549334224,2695
T,1549334264,2695
T,1549334290,2695
T,1549334320,2695
T,1549334339,2695
T,1549334360,2695
T,1549334381,2695
T,1549334400,2695
T,1549334415,2695
