X,278,689368,1265
X,279,689363,1417
X,1548157143,232584,1708
X,1548157144,232624,570
X,1548157145,232230,1503
X,1548157145,232738,964
X,1548157146,233592,3762
X,1548157146,233737,1150
X,1548157147,233400,1515
X,1548157147,232998,2022
X,1548157148,232807,2059
X,1548157149,232446,2330
X,1548157149,232409,5586
X,1548157202,234972,2513
X,1548157203,235359,526
X,1548157203,235494,172
X,1548157204,235549,121
X,1548157204,235647,498
X,1548157205,235561,492
X,1548157206,235682,530
X,1548157206,235648,330
X,1548157207,235567,376
X,1548157207,235461,376
X,1548157208,235570,364
X,1548157238,357222,2962
X,1548157238,357579,819
X,1548157239,357618,780
X,1548157239,357710,454
X,1548157240,357767,837
X,1548157241,357798,1252
X,1548157241,357811,744
X,1548157242,357807,865
X,1548157242,357929,663
X,1548157243,357939,422
X,1548157243,357984,760
X,1548157244,357972,564
X,1548157245,357908,820
X,1548157245,357936,564
X,1548157246,357989,608
X,1548157246,358181,732
X,1548157247,358145,947
X,1548157247,358113,734
X,1548157248,358114,831
X,1548157249,358053,1187
X,1548157249,357949,1189
X,1548157250,357991,841
X,1548157250,357962,209
X,1548157251,357922,239
X,1548157253,357780,511
X,1548157253,357666,313
X,1548157254,357648,613
X,1548157255,357929,677
X,1548157255,352890,7506
X,1548157256,246331,2444
X,1548157256,244941,1076
X,1548157257,243829,1196
X,1548157257,243911,563
X,1548157258,244097,275
X,1548157259,244246,582
X,1548157259,244241,826
X,1548157260,244144,640
X,1548157260,244080,923
X,1548157261,243779,432
X,1548157261,243590,474
X,1548157266,479104,3891
X,1548157267,479573,2541
X,1548157268,479687,982
X,1548157268,479708,1751
X,1548157269,479737,1349
X,1548157269,479873,971
X,1548157270,479922,2182
X,1548157270,479953,1529
X,1548157271,479972,1521
X,1548157272,480061,972
X,1548157272,480043,817
X,1548157273,479637,987
X,1548157273,479717,1786
X,1548157274,479789,986
X,1548157274,480063,1095
X,1548157275,480148,696
X,1548157275,455147,28140
X,1548157276,254445,3371
X,1548157277,251710,1149
X,1548157277,250809,761
X,1548157278,250318,696
X,1548157278,249947,715
X,1548157279,249771,874
X,1548157279,452337,35987
X,1548157280,594317,9597
X,1548157281,596136,1505
X,1548157281,596964,1362
X,1548157282,597578,1253
X,1548157282,598009,2180
X,1548157283,598149,762
X,1548157283,598333,524
X,1548157284,598550,411
X,1548157285,598689,346
X,1548157285,598839,595
X,1548157286,599017,619
X,1548157286,599137,392
X,1548157287,599257,552
X,1548157287,599318,490
X,1548157288,599422,720
X,1548157288,599448,266
X,1548157289,599558,681
X,1548157290,599641,668
X,1548157292,599883,1404
X,1548157292,599864,1748
X,1548157293,599781,1053
X,1548157293,599844,1081
X,1548157294,600013,557
X,1548157294,576616,38639
X,1548157295,606576,4591
X,1548157296,604751,7389
X,1548157296,604376,1866
X,1548157297,604345,1105
X,1548157297,604296,811
X,1548157298,650842,57682
X,1548157298,723286,29427
X,1548157299,722305,4543
X,1548157300,722123,968
X,1548157300,722218,1529
X,1548157301,722232,900
X,1548157301,722387,1105
X,1548157302,722407,1851
X,1548157302,722433,1145
X,1548157303,722520,1248
X,1548157303,722653,1863
X,1548157303,722762,1269
X,1548157304,722891,918
X,1548157304,722952,545
X,1548157305,723034,791
X,1548157305,723049,870
X,1548157306,723116,1170
X,1548157306,723109,2168
X,1548157307,723298,680
X,1548157308,724371,7605
X,1548157308,657022,61486
X,1548157309,610701,6767
X,1548157309,610007,1622
X,1548157310,609534,2227
X,1548157310,609300,1623
X,1548157311,609258,2991
X,1548157312,609149,6513
X,1548157312,646805,64207
X,1548157313,755826,18131
X,1548157313,790128,37606
X,1548157314,836076,24492
X,1548157314,841331,19819
X,1548157315,842455,19380
X,1548157316,842553,5796
X,1548157316,842601,3923
X,1548157317,842974,4954
X,1548157317,843207,3063
X,1548157318,843080,2925
X,1548157318,843164,2667
X,1548157319,843236,1026
X,1548157319,843374,779
X,1548157320,843193,480
X,1548157321,843230,589
X,1548157321,843506,495
X,1548157322,843706,1434
X,1548157322,843959,4382
X,1548157323,844210,2691
X,1548157323,843968,4471
X,1548157324,843970,2179
X,1548157325,844016,1982
X,1548157325,844100,1992
X,1548157326,844111,1741
X,1548157326,844054,1529
X,1548157327,844129,1817
X,1548157327,844123,1490
X,1548157328,844124,1335
X,1548157329,844252,1231
X,1548157329,845153,7122
X,1548157330,718751,62394
X,1548157330,618314,2419
X,1548157331,616914,1418
X,1548157331,616062,1832
X,1548157332,615518,2191
X,1548157332,574952,15656
X,1548157333,264910,4113
X,1548157334,262387,2679
X,1548157334,261320,1613
X,1548157335,260344,2148
X,1548157335,259573,1127
X,1548157336,258940,1861
X,1548157336,258415,465
X,1548157337,257935,1034
X,1548157338,257995,1107
X,1548157338,257545,816
X,1548157339,257281,1209
X,1548157363,608357,18642
X,1548157364,613818,18324
X,1548157364,605921,6975
X,1548157365,607440,895
X,1548157365,607328,1791
X,1548157366,607250,1803
X,1548157366,607242,9408
X,1548157367,607402,4626
X,1548157368,607182,4112
X,1548157368,607583,13860
X,1548157369,607465,6143
X,1548157369,607156,4071
X,1548157370,607278,2137
X,1548157370,607403,1190
X,1548157371,607508,2098
X,1548157372,607470,1290
X,1548157372,607354,603
X,1548157373,607278,768
X,1548157373,607313,574
X,1548157374,607292,341
X,1548157374,607297,1149
X,1548157375,607331,2801
X,1548157375,607473,1304
X,1548157376,607431,1354
X,1548157377,607190,2859
X,1548157377,607317,1413
X,1548157378,607430,634
X,1548157378,607318,2168
X,1548157379,607494,1040
X,1548157379,607564,947
X,1548157380,607563,1198
X,1548157381,607602,1836
X,1548157381,608004,4385
X,1548157382,608059,8214
X,1548157382,607693,3154
X,1548157383,607636,2715
X,1548157383,607717,1005
X,1548157384,607775,937
X,1548157385,607781,975
X,1548157385,607740,642
X,1548157385,607719,618
X,1548157385,607761,835
X,1548157386,607798,587
X,1548157386,607802,624
X,1548157387,607831,402
X,1548157387,607848,522
X,1548157388,607863,1326
X,1548157389,607799,809
X,1548157389,607781,446
X,1548157390,607735,595
X,1548157390,607795,937
X,1548157392,607828,3284
X,1548157393,607488,1485
X,1548157394,607440,2182
X,1548157394,607315,3665
X,1548157395,607385,1353
X,1548157395,607391,1912
X,1548157396,607421,1597
X,1548157396,607355,1565
X,1548157397,607447,2015
X,1548157398,610156,27424
X,1548157398,266854,30019
X,1548157399,260085,1577
X,1548157399,258997,785
X,1548157400,257953,2958
X,1548157400,257785,1216
X,1548157401,256931,537
X,1548157402,256406,455
X,1548157402,256246,411
X,1548157403,276193,21976
X,1548157403,372518,24630
X,1548157404,370661,871
X,1548157404,370971,1183
X,1548157405,371345,1176
X,1548157406,371310,863
X,1548157406,371324,610
X,1548157407,371371,1156
X,1548157407,371327,1481
X,1548157408,371408,1859
X,1548157408,371657,3042
X,1548157409,371362,1305
X,1548157409,371251,843
X,1548157410,371292,1037
X,1548157411,371173,1904
X,1548157411,370954,1955
X,1548157412,371341,2037
X,1548157412,371334,5148
X,1548157413,371475,6721
X,1548157413,371637,1612
X,1548157414,371376,1981
X,1548157415,371329,1117
X,1548157415,371386,356
X,1548157416,371393,534
X,1548157416,371152,737
X,1548157417,371572,2958
X,1548157417,371279,504
X,1548157418,371233,2607
X,1548157419,371289,935
X,1548157419,371283,561
X,1548157420,371112,1292
X,1548157420,371046,5829
X,1548157421,371501,4110
X,1548157421,370921,13893
X,1548157422,370944,7065
X,1548157422,371204,2219
X,1548157423,371171,886
X,1548157424,371172,1889
X,1548157424,371177,1091
X,1548157425,371145,493
X,1548157425,371138,406
X,1548157426,371122,330
X,1548157426,371128,112
X,1548157426,371118,255
X,1548157427,371098,288
X,1548157427,371107,366
X,1548157428,371041,315
X,1548157428,371015,1070
X,1548157429,371086,365
X,1548157431,370876,1582
X,1548157431,370953,1559
X,1548157432,370846,1157
X,1548157433,370754,850
X,1548157433,370763,409
X,1548157434,370711,566
X,1548157434,370738,423
X,1548157435,370715,529
X,1548157435,370726,457
X,1548157436,370672,441
X,1548157436,370686,337
X,1548157437,370647,499
X,1548157438,370719,529
X,1548157438,370737,960
X,1548157439,370736,1556
X,1548157439,370686,1060
X,1548157440,370693,693
X,1548157440,370623,952
X,1548157441,370635,303
X,1548157442,370578,476
X,1548157442,370618,813
X,1548157443,370616,241
X,1548157443,370518,394
X,1548157444,370445,973
X,1548157444,370442,1012
X,1548157445,370336,1155
X,1548157446,370594,9518
X,1548157446,370809,3740
X,1548157447,370768,1780
X,1548157447,370546,1793
X,1548157448,370413,1315
X,1548157448,370545,1895
X,1548157449,370230,1696
X,1548157449,369894,2015
X,1548157450,369809,3274
X,1548157451,369647,3237
X,1548157451,369750,1554
X,1548157452,369929,1237
X,1548157452,370047,372
X,1548157454,370473,673
X,1548157455,370490,260
X,1548157455,370475,337
X,1548157456,370460,583
X,1548157457,370488,414
X,1548157457,370340,561
X,1548157458,370479,484
X,1548157458,370532,449
X,1548157459,370486,170
X,1548157459,370343,418
X,1548157460,370203,329
X,1548157461,370025,251
X,1548157461,370160,562
X,1548157462,370180,627
X,1548157462,370474,561
X,1548157463,370567,1106
X,1548157463,370613,526
X,1548157464,370559,332
X,1548157464,370628,476
X,1548157465,370603,645
X,1548157466,370616,675
X,1548157467,370525,1898
X,1548157467,370412,1484
X,1548157468,370211,1643
X,1548157468,370273,922
X,1548157469,370246,1148
X,1548157469,370293,951
X,1548157470,370397,1233
X,1548157471,370407,1719
X,1548157471,370145,1622
X,1548157472,370281,1594
X,1548157472,370127,616
X,1548157473,370210,695
X,1548157473,370393,335
X,1548157474,370423,454
X,1548157475,370443,316
X,1548157475,370363,429
X,1548157476,370423,608
X,1548157476,370423,399
X,1548157477,370430,597
X,1548157477,370439,1139
X,1548157478,370297,998
X,1548157478,370336,997
X,1548157479,370304,796
X,1548157480,370383,768
X,1548157480,350218,33035
X,1548157481,256730,762
X,1548157481,256171,656
X,1548157482,255738,369
X,1548157482,255439,445
X,1548157483,255217,260
X,1548157484,255062,328
X,1548157484,254914,458
X,1548157485,254649,218
X,1548157485,254556,375
X,1548157486,254512,203
X,1548157486,254442,129
X,1548157494,368554,2368
X,1548157495,369059,759
X,1548157495,369150,521
X,1548157496,369017,298
X,1548157496,369134,250
X,1548157497,369209,395
X,1548157497,369222,460
X,1548157498,369168,980
X,1548157499,369155,1792
X,1548157499,369158,3847
X,1548157500,369352,1519
X,1548157500,369147,7170
X,1548157501,369548,4868
X,1548157501,369506,3752
X,1548157502,369155,3062
X,1548157503,369533,961
X,1548157503,369528,619
X,1548157504,369659,1219
X,1548157504,369752,455
X,1548157505,369842,341
X,1548157505,369905,662
X,1548157506,370023,1080
X,1548157507,360289,14478
X,1548157507,257026,2588
X,1548157508,255272,474
X,1548157508,255007,352
X,1548157508,254798,369
X,1548157508,254663,424
X,1548157509,254470,969
X,1548157510,254423,426
X,1548157510,254246,499
X,1548157511,254184,399
X,1548157511,308355,61085
X,1548157512,462668,53287
X,1548157512,453566,34841
X,1548157513,483701,7008
X,1548157513,484614,2259
X,1548157514,484701,3668
X,1548157515,485223,2873
X,1548157515,485373,2011
X,1548157516,485480,1306
X,1548157516,485776,1202
X,1548157517,485930,1036
X,1548157517,486017,577
X,1548157518,486184,769
X,1548157519,486264,1408
X,1548157519,485994,937
X,1548157520,486246,417
X,1548157520,486472,319
X,1548157521,486567,701
X,1548157521,486638,900
X,1548157522,486589,1088
X,1548157523,486732,1007
X,1548157523,486671,804
X,1548157525,486805,651
X,1548157526,486824,401
X,1548157526,486889,450
X,1548157527,487046,2532
X,1548157527,487039,1356
X,1548157528,487003,1844
X,1548157528,487047,593
X,1548157529,487176,533
