A,1548157251,357918,602
A,1548157290,557329,54468
A,1548157391,607641,570
A,1548157429,371174,732
A,1548157452,370632,716
A,1548157466,370431,603
A,1548157523,416165,52118
A,1548157538,487279,816
A,1548157585,645588,54522
A,1548157610,748584,37685
A,1548157623,850778,900
A,1548157690,566750,39220
A,1548157710,377735,701
A,1548392575,295790,1726
A,1548392588,294707,242
A,1548392600,294256,589
A,1548392625,293608,135
A,1548392638,293404,302
A,1548392649,293518,426
A,1548392662,293291,439
A,1548392675,293108,121
A,1548392687,293103,198
A,1548392699,293000,219
A,1548392712,292691,190
A,1548392724,292513,138
A,1548392737,292524,219
A,1548392750,292689,84
A,1548392762,292604,139
A,1548392774,292551,188
A,1548392787,292406,151
A,1548392811,292290,68
A,1548392824,292334,130
A,1548392837,292463,198
A,1548392849,292399,121
A,1548392862,292158,334
A,1548392938,298229,2380
A,1548392950,296947,443
A,1548392963,296543,271
A,1548392975,296323,222
A,1548393000,295826,214
A,1548393012,295599,160
A,1548393025,295620,192
A,1548393037,295389,334
A,1548393050,295132,189
A,1548393062,295262,267
A,1548393075,295274,350
A,1548393087,295334,567
A,1548393099,295367,281
A,1548393112,295004,193
A,1548393124,294933,401
A,1548393136,295073,838
A,1548393149,295382,484
A,1548393162,295251,203
A,1548393186,294733,147
A,1548393199,294828,293
A,1548393212,294891,348
A,1548393223,295110,204
A,1548393236,295041,136
A,1548393249,294892,147
A,1548393260,294991,584
A,1548393273,295101,266
A,1548393286,294913,177
A,1548393298,294932,236
A,1548393310,294890,253
A,1548393323,294409,415
A,1548393336,294467,358
A,1548393347,294564,230
A,1548393360,294694,219
A,1548393373,294866,142
A,1548393385,294825,188
A,1548393397,294864,303
A,1548393410,294696,191
A,1548393422,294624,105
A,1548393435,294624,165
A,1548393447,294757,143
A,1548393460,294605,243
A,1548393472,294502,207
A,1548393484,294349,288
A,1548393497,294675,347
A,1548393509,294432,276
A,1548393522,294435,292
A,1548393534,294374,249
A,1548393559,294550,256
A,1548393571,294234,242
A,1548393584,294118,180
A,1548393596,294091,151
A,1548393609,294165,217
A,1548393621,294192,100
A,1548393633,294136,77
A,1548393646,294113,183
A,1548393658,294266,201
A,1548393670,294292,111
A,1548393683,294286,191
A,1548393696,294112,209
A,1548393707,293980,243
A,1548393720,293978,154
A,1548393746,293731,199
A,1548393757,293883,362
A,1548393770,293973,332
A,1548393783,293922,211
A,1548393794,293919,261
A,1548393807,293906,465
A,1548393820,293959,149
A,1548393832,293992,95
A,1548393844,294057,174
A,1548393857,294153,233
A,1548393870,294026,111
A,1548393881,293926,106
A,1548393894,293888,107
A,1548393907,293879,208
A,1548393931,293959,223
A,1548393944,293743,244
A,1548393956,293672,207
A,1548393969,293843,143
A,1548393981,293880,130
A,1548393994,293788,452
A,1548394006,293495,107
A,1548394018,293791,259
A,1548394031,293906,255
A,1548394043,293677,227
A,1548394056,293659,156
A,1548394068,293764,108
A,1548394080,293811,153
A,1548394093,293715,72
A,1548394117,293704,145
A,1548394130,293731,283
A,1548394143,293615,139
A,1548394155,293569,163
A,1548394167,293676,272
A,1548394180,293598,339
A,1548394193,293288,238
A,1548394204,293126,108
A,1548394217,293449,274
A,1548394230,293516,99
A,1548394241,293565,156
A,1548394254,293527,272
A,1548394267,293524,90
A,1548394280,293496,319
A,1548394304,293561,302
A,1548394317,293576,141
A,1548394329,293642,204
A,1548394341,293716,259
A,1548394354,293628,209
A,1548394366,293444,227
A,1548394378,293616,349
A,1548394391,293540,175
A,1548394404,293370,200
A,1548394416,293410,100
A,1548394428,293416,161
A,1548394441,293259,160
A,1548394453,293304,142
A,1548394465,293408,197
A,1548394490,293402,136
A,1548394503,293361,145
A,1548394515,293378,234
A,1548394527,293383,98
A,1548394540,293366,71
A,1548394552,293332,223
A,1548394565,293266,256
A,1548394577,293397,307
A,1548394590,293508,180
A,1548394602,293451,130
A,1548394614,293306,193
A,1548394627,293448,430
A,1548394640,293379,171
A,1548394651,293293,138
A,1548394664,293337,87
A,1548394677,293357,182
A,1548394689,293432,316
A,1548394701,293165,275
A,1548394714,293035,248
A,1548394727,293176,299
A,1548394738,293186,112
A,1548394751,293256,210
A,1548394764,293327,217
A,1548394775,293173,299
A,1548394788,293281,182
A,1548394801,293347,293
A,1548394814,293190,186
A,1548394825,293225,131
A,1548394838,293086,310
A,1548394863,293381,353
A,1548394875,293285,163
A,1548394888,293131,133
A,1548394900,292986,88
A,1548394912,293269,535
A,1548394925,293355,130
A,1548394938,293138,245
A,1548394951,293082,188
A,1548394963,293031,234
A,1548394976,293061,206
A,1548394988,293177,119
A,1548395001,293055,140
A,1548395013,292981,202
A,1548395025,292998,172
A,1548395050,293224,157
A,1548395062,293252,146
A,1548395075,293297,266
A,1548395088,293299,309
A,1548395100,293185,239
A,1548395112,292869,344
A,1548395125,292735,155
A,1548395137,292906,339
A,1548395149,293180,662
A,1548395162,293074,667
A,1548395175,293080,361
A,1548395186,293019,145
A,1548395199,293291,350
A,1548395212,293255,757
A,1548395236,293232,269
A,1548395249,292976,248
A,1548395262,293078,552
A,1548395273,292863,369
A,1548395286,293280,498
A,1548395299,292945,437
A,1548395311,293020,866
A,1548395323,293242,319
A,1548395336,293266,905
A,1548395348,292999,95
A,1548395360,292994,106
A,1548395373,293049,269
A,1548395386,292901,213
A,1548395398,292832,218
A,1548395410,292938,164
A,1548395423,293024,272
A,1548395435,293053,261
A,1548395448,293153,483
A,1548395460,293103,441
A,1548395472,293167,207
A,1548395485,293100,227
A,1548395497,292882,319
A,1548395510,292791,208
A,1548395522,293048,296
A,1548395535,292935,262
A,1548395547,293134,341
A,1548395559,292957,324
A,1548395572,292688,150
A,1548395584,292766,156
A,1548395609,292799,97
A,1548395622,292553,397
A,1548395634,292601,229
A,1548395646,292432,669
A,1548395659,292957,535
A,1548395672,292778,428
A,1548395683,292742,102
A,1548395696,292795,329
A,1548395709,292646,351
A,1548395720,292595,146
A,1548395733,292869,450
A,1548395746,292901,285
A,1548395758,292749,231
A,1548395770,292676,118
A,1548395783,292594,153
A,1548395796,292492,248
A,1548395807,292601,294
A,1548395820,292759,184
A,1548395833,292839,128
A,1548395845,292738,324
A,1548395857,292625,302
A,1548395870,292580,150
A,1548395882,292689,307
A,1548395895,292803,224
A,1548395907,292719,431
A,1548395920,292295,612
A,1548395932,292259,247
A,1548395944,292351,529
A,1548395957,292545,219
A,1548395969,292464,111
A,1548395982,292211,999
A,1548395994,292481,947
A,1548396006,292571,369
A,1548396019,292598,310
A,1548396031,292560,410
A,1548396044,292247,642
A,1548396056,292317,864
A,1548396081,292363,392
A,1548396093,292239,371
A,1548396106,292415,441
A,1548396119,292382,305
A,1548396130,292462,291
A,1548396143,292525,403
A,1548396156,292510,422
A,1548396168,292641,827
A,1548396180,292153,497
A,1548396193,292402,190
A,1548396206,292404,189
A,1548396217,292480,181
A,1548396230,292443,133
A,1548396243,292452,446
A,1548396254,292395,395
A,1548396267,292277,337
A,1548396280,292380,138
A,1548396292,292270,320
A,1548396304,292359,264
A,1548396317,292237,1236
A,1548396331,292265,951
A,1548396355,292207,403
A,1548396368,292257,270
A,1548396380,292308,691
A,1548396393,292444,1114
A,1548396405,292309,609
A,1548396417,292385,373
A,1548396430,292309,310
A,1548396442,292306,399
A,1548396455,292247,560
A,1548396467,292553,263
A,1548396480,292411,235
A,1548396492,292311,140
A,1548396504,292065,512
A,1548396517,292357,326
A,1548396529,292324,406
A,1548396541,292276,280
A,1548396554,292483,701
A,1548396567,292255,586
A,1548396579,292142,146
A,1548396592,292145,299
A,1548396605,292189,210
A,1548396618,292195,246
A,1548396629,292353,628
A,1548396643,292022,869
A,1548396655,291811,475
A,1548396667,292042,324
A,1548396680,292143,164
A,1548396693,292063,153
A,1548396705,291650,418
A,1548396730,291990,832
A,1548396742,292036,629
A,1548396755,292142,172
A,1548396767,292070,358
A,1548396780,292118,378
A,1548396792,291899,482
A,1548396805,292057,348
A,1548396817,292124,732
A,1548396829,291813,684
A,1548396842,291906,241
A,1548396855,292019,135
A,1548396866,292053,288
A,1548396879,291926,290
A,1548396892,292015,573
A,1548396916,291926,406
A,1548396929,291656,626
A,1548396942,291672,544
A,1548396953,291891,912
A,1548396966,292120,602
A,1548396979,292159,1163
A,1548396990,291617,563
A,1548397003,291896,351
A,1548397016,291861,668
A,1548397029,291720,777
A,1548397040,291854,352
A,1548397053,291979,419
A,1548397066,291806,181
A,1548397078,291950,134
A,1548397090,292014,334
A,1548397103,291869,349
A,1548397115,291925,312
A,1548397127,292048,211
A,1548397140,291970,140
A,1548397152,292125,339
A,1548397165,291960,316
A,1548397177,291968,971
A,1548397190,291800,579
A,1548397202,291815,381
A,1548397214,291850,234
A,1548397227,291788,370
A,1548397239,291714,534
A,1548397252,291840,119
A,1548397264,291862,125
A,1548397276,291820,247
A,1548397289,291846,99
A,1548397302,291936,544
A,1548397314,291714,353
A,1548397326,291626,357
A,1548397339,291750,303
A,1548397351,291653,629
A,1548397363,291761,356
A,1548397376,291576,646
A,1548397389,291725,348
A,1548397400,291705,197
A,1548397413,291736,409
A,1548397426,291854,172
A,1548397438,291757,118
A,1548397450,291771,840
A,1548397476,291729,228
A,1548397487,291508,303
A,1548397500,291584,296
A,1548397513,291656,187
A,1548397525,291726,479
A,1548397537,291515,599
A,1548397550,291690,568
A,1548397563,291734,202
A,1548397575,291912,408
A,1548397590,291998,1465
A,1548397603,291631,503
A,1548397614,291450,737
A,1548397627,291445,1150
A,1548397640,291491,543
A,1548397664,291549,107
A,1548397677,291664,577
A,1548397689,291387,828
A,1548397701,291489,683
A,1548397714,291807,609
A,1548397727,291400,352
A,1548397738,291353,757
