T,1548157199,2795
T,1548157235,2797
T,1548157251,2798
T,1548157263,2799
T,1548157290,2799
T,1548157343,2801
T,1548157391,2802
T,1548157429,2803
T,1548157452,2803
T,1548157466,2803
T,1548157491,2804
T,1548157523,2804
T,1548157538,2804
T,1548157550,2804
T,1548157585,2805
T,1548157610,2805
T,1548157623,2805
T,1548157653,2805
T,1548157691,2805
T,1548157710,2806
T,1548172802,2768
T,1548174208,2749
T,1548177734,2724
T,1548181259,2715
T,1548184784,2710
T,1548188310,2706
T,1548191836,2703
T,1548195361,2701
T,1548198887,2702
T,1548202412,2705
T,1548205937,2708
T,1548209463,2709
T,1548212989,2710
T,1548216514,2709
T,1548220040,2709
T,1548223565,2707
T,1548227090,2703
T,1548259396,2735
T,1548262923,2728
T,1548266449,2727
T,1548269974,2724
T,1548273499,2718
T,1548277025,2720
T,1548280550,2722
T,1548284076,2719
T,1548287602,2717
T,1548291127,2716
T,1548294652,2715
T,1548298178,2715
T,1548301703,2714
T,1548305229,2712
T,1548308755,2712
T,1548312280,2711
T,1548315805,2712
T,1548348109,2722
T,1548351635,2713
T,1548355160,2713
T,1548358686,2711
T,1548362211,2711
T,1548365736,2710
T,1548369262,2708
T,1548372789,2705
T,1548376314,2705
T,1548379840,2703
T,1548383365,2699
T,1548386890,2696
T,1548390416,2688
T,1548392575,2681
T,1548392588,2681
T,1548392600,2681
T,1548392625,2681
T,1548392638,2681
T,1548392650,2681
T,1548392662,2681
T,1548392675,2681
T,1548392687,2681
T,1548392700,2681
T,1548392712,2681
T,1548392724,2681
T,1548392737,2681
T,1548392750,2681
T,1548392762,2681
T,1548392774,2681
T,1548392787,2681
T,1548392811,2681
T,1548392824,2681
T,1548392837,2681
T,1548392849,2681
T,1548392862,2681
T,1548392938,2681
T,1548392950,2681
T,1548392963,2681
T,1548392975,2681
T,1548392988,2681
T,1548393000,2681
T,1548393012,2681
T,1548393025,2681
T,1548393038,2681
T,1548393050,2681
T,1548393062,2681
T,1548393075,2681
T,1548393087,2681
T,1548393099,2681
T,1548393112,2681
T,1548393125,2681
T,1548393136,2681
T,1548393149,2681
T,1548393162,2681
T,1548393186,2681
T,1548393199,2681
T,1548393212,2681
T,1548393223,2681
T,1548393236,2681
T,1548393249,2681
T,1548393261,2681
T,1548393273,2681
T,1548393286,2681
T,1548393298,2681
T,1548393310,2681
T,1548393323,2681
T,1548393336,2681
T,1548393348,2681
T,1548393360,2681
T,1548393373,2681
T,1548393385,2681
T,1548393397,2681
T,1548393410,2681
T,1548393422,2681
T,1548393435,2681
T,1548393447,2681
T,1548393460,2681
T,1548393472,2681
T,1548393485,2681
T,1548393497,2681
T,1548393509,2681
T,1548393522,2681
T,1548393534,2681
T,1548393559,2681
T,1548393572,2681
T,1548393584,2681
T,1548393596,2681
T,1548393609,2681
T,1548393621,2681
T,1548393633,2681
T,1548393646,2681
T,1548393659,2681
T,1548393670,2681
T,1548393683,2681
T,1548393696,2681
T,1548393708,2681
T,1548393720,2681
T,1548393746,2681
T,1548393757,2681
T,1548393770,2681
T,1548393783,2681
T,1548393795,2681
T,1548393807,2681
T,1548393820,2681
T,1548393832,2681
T,1548393844,2681
T,1548393857,2681
T,1548393870,2681
T,1548393882,2681
T,1548393894,2681
