E,1547211424,111
E,1547211474,111
E,1547211493,111
E,1547211498,111
E,1547211645,0
E,1547211648,111
E,1548670087,0
E,1548670089,111
E,1548670119,0
E,1548670162,1
E,1548753572,0
E,1548777600,1
E,1548835214,0
E,1548864000,1
E,1548921614,0
E,1548950400,1
E,1549008013,0
E,1549036800,1
E,1549094412,0
E,1549123200,1
E,1549180813,0
E,1549209600,1
E,1549267213,0
E,1549296000,1
E,1549353614,0
E,1549382400,1
E,1549440014,0
E,1549468800,1
E,1549526413,0
E,1549555200,1
E,1549612813,0
E,1549641600,1
E,1549699213,0
E,1549728000,1
E,1549785614,0
E,1549814400,1
E,1549872014,0
E,1549900800,1
E,1549958413,0
E,1549987200,1
E,1550044813,0
E,1550073600,1
E,1550131213,0
E,1550160000,1
E,1550217613,0
E,1550246400,1
E,1550304014,0
E,1550332800,1
E,1550390414,0
E,1550419200,1
E,1550476813,0
E,1550505600,1
E,1550563213,0
E,1550592000,1
E,1550649613,0
E,1550678400,1
E,1550736013,0
E,1550822413,0
E,1550851200,1
